timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1559634735187,162,Buy_19 /ShopItV60/main.asp,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1653,500,3,3,null,162,2,0
1559634735240,135,Checkout_42 /ShopItV60/main.asp,200,OK,Thread Group 1-2,text,true,,1611,503,3,3,http://demo.borland.com/ShopItV60/main.asp,135,0,0
1559634735248,140,Checkout_43 /ShopItV60/checkout.asp,200,OK,Thread Group 1-3,text,true,,2017,497,3,3,http://demo.borland.com/ShopItV60/checkout.asp,139,0,0
1559634735351,138,Checkout_42 /ShopItV60/main.asp,200,OK,Thread Group 1-1,text,true,,1611,502,3,3,http://demo.borland.com/ShopItV60/main.asp,138,0,0
1559634735376,137,Checkout_43 /ShopItV60/checkout.asp,200,OK,Thread Group 1-2,text,true,,2016,498,3,3,http://demo.borland.com/ShopItV60/checkout.asp,137,0,0
1559634735391,139,Checkout_44 /ShopItV60/kindofpayment.asp,200,OK,Thread Group 1-3,text,true,,567,549,3,3,http://demo.borland.com/ShopItV60/kindofpayment.asp?choice=CreditCard&price=15.9&sid=750610783,139,0,0
1559634735489,140,Checkout_43 /ShopItV60/checkout.asp,200,OK,Thread Group 1-1,text,true,,2018,497,3,3,http://demo.borland.com/ShopItV60/checkout.asp,139,0,0
1559634735516,136,Checkout_44 /ShopItV60/kindofpayment.asp,200,OK,Thread Group 1-2,text,true,,567,550,3,3,http://demo.borland.com/ShopItV60/kindofpayment.asp?choice=CreditCard&price=39.9&sid=750610785,135,0,0
1559634735631,138,Checkout_44 /ShopItV60/kindofpayment.asp,200,OK,Thread Group 1-1,text,true,,567,549,3,3,http://demo.borland.com/ShopItV60/kindofpayment.asp?choice=CreditCard&price=89.9&sid=750610786,137,0,0
1559634735653,144,Checkout_45 /ShopItV60/card.asp,200,OK,Thread Group 1-2,text,true,,2173,560,3,3,http://demo.borland.com/ShopItV60/card.asp?sid=750610785,143,0,0
1559634735530,288,Checkout_45 /ShopItV60/card.asp,200,OK,Thread Group 1-3,text,true,,2173,559,3,3,http://demo.borland.com/ShopItV60/card.asp?sid=750610783,288,0,139
1559634735818,142,Checkout_47 /ShopItV60/acknowledge.asp,200,OK,Thread Group 1-3,text,true,,1642,716,3,3,http://demo.borland.com/ShopItV60/acknowledge.asp,142,0,0
1559634735769,276,Checkout_45 /ShopItV60/card.asp,200,OK,Thread Group 1-1,text,true,,2173,559,3,3,http://demo.borland.com/ShopItV60/card.asp?sid=750610786,275,0,134
1559634735810,270,Checkout_47 /ShopItV60/acknowledge.asp,200,OK,Thread Group 1-2,text,true,,1642,717,3,3,http://demo.borland.com/ShopItV60/acknowledge.asp,270,0,133
1559634735960,141,Checkout_48 /ShopItV60/thanks.asp,200,OK,Thread Group 1-3,text,true,,1268,502,3,3,http://demo.borland.com/ShopItV60/thanks.asp,140,0,0
1559634736045,136,Checkout_47 /ShopItV60/acknowledge.asp,200,OK,Thread Group 1-1,text,true,,1642,716,3,3,http://demo.borland.com/ShopItV60/acknowledge.asp,136,0,0
1559634736081,135,Checkout_48 /ShopItV60/thanks.asp,200,OK,Thread Group 1-2,text,true,,1269,503,3,3,http://demo.borland.com/ShopItV60/thanks.asp,135,0,0
1559634736102,140,Checkout_49 /ShopItV60/fin.asp,200,OK,Thread Group 1-3,text,true,,1320,412,3,3,http://demo.borland.com/ShopItV60/fin.asp,139,0,0
1559634736182,135,Checkout_48 /ShopItV60/thanks.asp,200,OK,Thread Group 1-1,text,true,,1268,502,3,3,http://demo.borland.com/ShopItV60/thanks.asp,135,0,0
1559634736217,141,Checkout_49 /ShopItV60/fin.asp,200,OK,Thread Group 1-2,text,true,,1320,412,3,3,http://demo.borland.com/ShopItV60/fin.asp,135,0,0
1559634736242,141,Checkout_50 /ShopItV60/default.asp,200,OK,Thread Group 1-3,text,true,,1833,468,3,3,http://demo.borland.com/ShopItV60/default.asp,140,0,0
1559634735110,1269,Checkout_42 /ShopItV60/main.asp,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-3,,true,,12431,4205,3,3,null,1265,4,139
1559634736318,135,Checkout_49 /ShopItV60/fin.asp,200,OK,Thread Group 1-1,text,true,,1320,412,2,2,http://demo.borland.com/ShopItV60/fin.asp,135,0,0
1559634736359,136,Checkout_50 /ShopItV60/default.asp,200,OK,Thread Group 1-2,text,true,,1833,468,2,2,http://demo.borland.com/ShopItV60/default.asp,136,0,0
1559634735240,1234,Checkout_42 /ShopItV60/main.asp,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-2,,true,,12431,4211,2,2,null,1226,21,133
1559634736453,136,Checkout_50 /ShopItV60/default.asp,200,OK,Thread Group 1-1,text,true,,1833,468,1,1,http://demo.borland.com/ShopItV60/default.asp,136,0,0
1559634735351,1234,Checkout_42 /ShopItV60/main.asp,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-1,,true,,12432,4205,1,1,null,1231,4,134
